flight_duration,flight_phase,departure_elevation,arrival_elevation,total_onboard,cargo_weight,airline,aircraft_type,aircraft_age,last_maintenance_hours,engine_hours_since_overhaul,pilot_experience,copilot_experience,crew_count,season,weather_condition,visibility_km,wind_speed_knots,wind_direction,temperature_c,precipitation_mm,turbulence_severity,route_complexity,air_traffic_density,risk
73,descent,1393,2569,54,13118,Delta,A350,7,171,1104,8392,2107,7,summer,rain,14.289916788716571,49,253,8,16.244499868045533,none,0.05,0.22,1
402,descent,2487,1830,163,15831,Indigo,A350,14,192,8921,13904,6855,6,winter,rain,11.753737893606747,55,187,27,8.27059810467662,moderate,0.65,0.88,1
380,cruise,1157,2593,57,7422,Indigo,A320,6,41,6659,14839,3582,9,autumn,snow,7.447361871784109,18,343,2,8.13024734252182,moderate,0.08,0.03,0
213,descent,248,2029,273,9703,Delta,B787,17,438,2440,14043,5694,10,autumn,snow,1.420069895459778,24,265,23,10.252249170658096,light,0.21,0.73,1
75,climb,333,2865,238,9906,United,B787,3,230,1120,11953,5454,10,summer,rain,14.85614223083331,21,106,15,2.481716056176224,severe,0.38,0.53,1
202,climb,1154,2965,86,8094,Indigo,B737,22,135,4185,10983,494,10,winter,rain,3.8997094929234812,12,142,32,3.6432030503324153,severe,0.89,0.26,1
396,climb,1145,679,266,9422,Emirates,B787,19,223,5825,2350,2133,10,autumn,snow,2.5498226154575985,31,49,-10,9.911754460136788,severe,0.15,0.35,1
341,cruise,1973,134,209,17066,United,A320,20,353,1410,12556,1863,10,summer,rain,4.4328584930874895,47,134,36,8.533195821702918,none,0.54,0.6,1
112,descent,2097,231,204,7829,United,B787,20,494,7254,14437,7710,8,summer,clear,3.1567784395181597,5,23,31,0.774746629593539,light,0.94,0.44,0
70,climb,547,1012,197,19691,Indigo,A320,7,422,9128,12366,3252,7,autumn,snow,7.879916611709818,22,24,35,2.425265105507617,severe,0.08,0.22,1
473,climb,2278,1681,96,10109,Emirates,A320,6,124,7886,2865,234,9,summer,snow,1.2699988722770421,12,84,-17,19.965544821300803,severe,0.89,0.31,1
319,takeoff,2315,589,105,11839,Delta,A320,5,323,9729,10955,7253,10,spring,storm,8.097751263228334,38,20,20,4.745798171755277,moderate,0.69,0.75,0
278,climb,1273,2875,77,13198,Emirates,B737,8,331,7919,4121,1178,7,winter,storm,2.079712607768379,55,26,26,2.6103567977282727,severe,0.86,0.85,1
130,descent,1951,1832,183,13410,United,A350,28,37,6244,5399,6072,8,autumn,clear,9.20553530961875,33,260,4,6.5893305780798155,moderate,0.71,0.03,1
435,climb,1033,176,233,11958,Delta,A320,28,196,2688,2954,2172,8,autumn,snow,1.0242090967110415,33,345,-13,7.528089412803114,light,0.48,0.49,1
256,climb,1627,1703,225,2091,United,A320,21,260,6030,14057,2644,9,summer,snow,7.7410864072877,60,244,36,10.547962845834098,light,0.37,0.01,1
384,cruise,642,2661,254,14979,Emirates,B737,15,311,3204,675,290,7,winter,clear,14.598799689290777,24,338,9,3.426657035908245,none,0.7,0.85,0
225,climb,103,2844,242,12863,Lufthansa,B737,25,345,9194,9967,4725,5,winter,snow,4.188108909308211,30,334,-6,13.5996168718912,none,0.46,0.3,1
384,climb,2803,484,250,13785,Lufthansa,B787,24,107,2734,5362,6022,6,autumn,rain,3.3889994578069604,2,346,37,11.518341070440792,light,0.11,0.27,0
478,descent,2911,30,137,15243,Emirates,A320,14,73,8297,1174,6797,6,spring,storm,14.379991150909097,7,293,19,18.617042416432273,light,0.68,0.78,0
586,cruise,1442,2530,172,1245,Lufthansa,B787,5,299,1989,3472,4375,8,spring,storm,4.291104140684725,27,37,-2,12.679439887171384,severe,0.78,0.86,0
441,climb,1876,314,59,3173,Indigo,B787,28,159,6482,11094,7599,7,autumn,rain,13.394216121994353,53,52,-19,5.626035764935766,moderate,0.43,0.9,1
555,landing,492,412,259,14400,Emirates,A350,29,69,2061,6098,6278,6,summer,clear,9.911997292373773,41,209,-14,1.5729161812367942,light,0.78,0.22,0
225,descent,1573,1461,50,12334,Indigo,A320,8,236,2914,14838,2014,10,spring,rain,7.884499859447269,59,180,34,14.256518737207212,none,0.03,0.22,1
171,cruise,1873,623,235,19094,Indigo,B787,18,199,2438,10970,3478,4,summer,clear,9.404364208731472,53,5,19,1.976454506218055,severe,0.42,0.99,1
497,landing,2276,344,159,4098,Lufthansa,B737,30,69,1016,867,2444,8,winter,clear,6.45532956746953,8,144,34,1.0740070765949117,light,0.16,0.0,0
139,climb,2346,501,166,8127,United,B737,16,500,8959,14841,1692,9,summer,snow,11.002063547026465,26,224,-4,7.030460799345628,light,0.63,0.15,0
505,landing,1347,2975,68,8904,Emirates,A320,4,71,2102,10896,2961,8,autumn,rain,12.184164821347576,19,199,18,0.8522852024699556,moderate,0.52,0.86,0
454,climb,1969,650,240,8698,Emirates,B737,28,290,7833,14527,4867,7,spring,rain,3.623295775890412,42,95,12,17.654508382411326,moderate,0.47,0.72,0
514,takeoff,2081,915,280,17356,Lufthansa,B737,24,54,8665,5791,1784,7,autumn,clear,4.067275208560704,22,54,-5,15.836910239348931,none,0.21,0.5,0
426,landing,1602,2823,205,6838,Emirates,B737,3,453,4742,6322,6839,8,winter,clear,3.613847690505664,19,43,30,2.5616757523294797,light,0.53,0.96,0
99,climb,2226,1498,173,14109,Indigo,A320,17,182,6305,1310,1814,9,winter,storm,12.692943902213312,47,103,19,5.980986979591265,moderate,0.88,0.42,1
457,climb,750,266,213,10402,Lufthansa,A320,11,24,7498,13787,5663,8,winter,storm,1.9895947537160281,40,235,39,3.2831248631252707,severe,0.14,0.48,1
527,cruise,237,2671,209,10326,Delta,A320,25,130,2385,4942,6741,4,spring,snow,5.097270984251032,9,67,22,5.647132920160971,severe,0.5,0.51,0
66,climb,2881,2118,270,2317,United,B737,8,426,6785,3576,383,10,winter,clear,1.421809198698109,22,292,16,8.940054009347733,moderate,0.68,0.39,0
445,climb,286,2244,95,18783,Emirates,B737,12,145,2189,2812,5694,6,winter,clear,13.645580913026796,32,7,36,14.165096636446686,severe,0.42,0.88,1
507,takeoff,2791,2825,194,6972,Delta,B787,2,400,986,12515,3513,8,summer,rain,12.287931691176162,4,166,-17,7.917811267971507,moderate,0.11,0.63,0
150,landing,2968,1300,275,3356,Emirates,A350,9,230,9187,10010,6072,6,summer,clear,14.005392057475406,23,5,-10,17.116609903733316,none,0.17,0.6,0
150,cruise,2694,2333,272,2737,Lufthansa,B737,13,298,5190,8056,513,6,spring,snow,8.167687887461225,12,214,10,9.970943478655576,light,0.8,0.67,1
598,landing,2543,1372,176,9171,Delta,A350,17,441,5637,1408,7889,10,winter,snow,10.276512995652379,18,129,7,7.4787487521966,severe,0.7,0.91,1
587,cruise,2813,578,208,8593,Indigo,A320,24,463,1166,8178,249,7,autumn,rain,7.799067317602026,56,199,17,6.398760331439178,none,0.23,0.89,1
218,descent,180,1283,101,9061,Emirates,A320,19,67,5235,14595,1416,10,spring,snow,14.532604572385264,0,4,2,16.046659943576657,light,0.08,0.43,1
422,climb,1552,999,92,1196,Emirates,A320,29,81,8887,744,4975,5,winter,clear,5.597603260055075,35,190,-4,13.780525660428145,severe,0.56,0.39,1
142,cruise,2312,2506,132,10472,Delta,A350,14,85,1770,1653,1409,8,autumn,clear,7.627132170078101,10,244,30,13.901607876770786,moderate,0.73,0.59,0
291,climb,76,1514,108,4720,United,A320,4,126,4708,10182,354,6,winter,clear,12.063568706906826,57,222,26,0.3256669744081564,moderate,0.4,0.82,1
271,descent,1368,1833,205,3611,United,B737,27,182,8910,14442,7578,8,spring,clear,4.3546086281736125,8,350,-20,19.62077841862531,severe,0.0,0.44,1
171,takeoff,1668,1911,242,8112,Delta,B737,13,74,9834,14807,1222,6,spring,clear,11.397976379813077,15,249,4,18.641194146390994,severe,0.73,0.79,1
224,climb,2339,2267,74,5273,Lufthansa,B737,29,88,8614,13501,4270,9,spring,snow,14.5092175787107,10,266,7,3.4977578316679114,severe,0.89,0.1,1
60,climb,1241,1925,300,19869,Delta,B787,12,126,4610,1876,2312,8,spring,clear,1.5967774899183336,25,131,-7,13.106598131587791,moderate,0.67,0.56,0
109,cruise,177,1588,168,4759,Indigo,B737,9,142,6298,2947,7615,5,winter,rain,5.7663174331304035,4,260,-10,1.6911407983010363,severe,0.66,0.08,1
339,cruise,74,2203,177,8716,Lufthansa,A320,24,218,1531,13310,6976,6,autumn,clear,3.1944420316547903,46,214,23,5.951723323629555,light,0.65,0.91,1
355,landing,915,2078,152,3661,United,A350,17,257,7297,7223,701,10,winter,clear,11.747189799850302,48,54,29,13.040648417784277,moderate,0.95,0.99,0
409,cruise,1605,629,112,14070,Delta,B737,16,437,1870,2770,3305,9,spring,snow,9.70338618919888,56,165,3,0.43944243172724606,none,0.2,0.01,1
413,descent,256,50,103,12452,Emirates,A350,6,466,3449,3893,2911,10,winter,clear,12.667448470507754,5,202,36,9.00267734847028,severe,0.72,0.45,1
574,descent,2075,1467,203,17181,Emirates,A320,16,245,2956,13493,2102,7,winter,storm,9.323708079729371,16,52,6,14.963583991514664,light,0.77,0.19,0
513,landing,1492,1600,234,5830,Lufthansa,B737,17,154,929,9775,2764,8,spring,clear,7.5055196853061155,55,351,14,9.11960789696344,light,0.92,0.44,1
477,cruise,558,2539,227,17671,Delta,B737,10,411,1324,1043,5266,6,summer,storm,4.51381950363536,34,201,7,14.53924745657469,none,0.59,0.03,0
299,takeoff,506,1775,199,3922,Delta,A350,30,266,8883,4244,1277,9,autumn,snow,13.740695087671584,2,6,-3,1.2135912608048582,severe,0.2,0.37,1
252,descent,2614,570,288,7207,Delta,A320,16,262,1890,14045,780,8,spring,clear,3.888899827696127,29,19,28,18.0891695585878,severe,0.64,0.3,1
574,takeoff,2363,455,243,4312,Delta,A350,11,281,5516,12213,3116,4,autumn,clear,1.0198229277526314,35,229,15,9.302686229068584,severe,0.72,0.11,1
109,takeoff,2514,946,60,15204,United,B787,28,307,4522,6097,7814,10,autumn,rain,7.45853911561383,4,156,6,11.02633028803358,none,0.06,0.54,1
175,cruise,2751,2289,238,6056,Emirates,A320,12,105,6376,12643,4504,5,spring,clear,1.1959816739532922,59,357,24,7.01055992446546,severe,0.56,0.0,0
204,cruise,885,2063,60,14003,Indigo,B787,28,165,2365,3304,5851,8,spring,storm,3.8252001440821295,39,69,23,6.335482731082475,severe,0.39,0.25,1
537,landing,2328,1284,238,3260,Lufthansa,A350,10,398,8554,12233,6967,6,spring,rain,7.682010084098893,34,42,-14,9.48292288895532,none,0.31,0.14,0
477,climb,2555,2802,263,19289,United,A320,20,349,3939,10475,7083,10,autumn,storm,3.4510956114767035,11,163,33,4.508970283198119,severe,0.36,0.35,1
597,climb,2622,1342,178,3241,Delta,A320,28,320,5939,8354,3673,4,autumn,rain,9.631260183276309,43,155,21,0.004096468047987134,none,0.29,0.82,1
473,descent,2105,1311,232,5421,Emirates,B787,1,278,7333,958,6914,4,autumn,storm,5.85052789085962,5,268,18,9.589740839974713,light,0.74,0.59,1
580,landing,1821,1488,116,6339,Indigo,A320,9,389,7360,1785,5128,8,autumn,rain,7.172862725460103,7,11,-1,13.410134599887552,severe,0.25,0.81,1
370,descent,2525,625,145,3746,United,A320,22,36,7565,9546,4807,9,spring,rain,14.852521094512552,24,150,4,19.663203816541433,moderate,0.34,0.97,0
110,climb,1488,2247,91,7463,Indigo,A320,4,297,2141,6878,4741,6,summer,snow,4.209261219437565,42,114,19,11.578891433520358,severe,0.0,0.15,1
553,takeoff,494,1023,271,10828,Delta,A350,1,286,2662,3455,7714,4,autumn,rain,12.180018190025535,32,197,13,10.275339283433924,light,0.71,0.73,0
436,cruise,143,952,159,13338,Lufthansa,B787,4,35,3687,5809,2689,5,summer,rain,1.5452458113436391,45,64,6,2.6605665181343774,severe,0.75,0.79,1
396,descent,2019,1819,185,6169,Emirates,A350,10,197,9460,7625,778,4,winter,snow,6.864494390242159,2,11,4,19.67183143926004,light,0.39,0.22,0
333,climb,2623,2844,152,5602,Delta,A320,8,254,4253,641,7556,5,spring,clear,14.310072633818677,54,80,-20,13.560514851341894,severe,0.44,0.28,1
389,cruise,85,2256,165,8317,Emirates,B787,27,88,1823,14686,5252,4,spring,snow,13.363966192269817,58,243,6,6.0207675998467325,moderate,0.41,0.68,1
310,descent,2267,2331,80,2271,Lufthansa,B787,15,70,5131,9268,7369,10,winter,storm,11.013581821229172,53,204,-4,4.342405273261334,none,0.31,0.87,1
143,descent,1427,1962,165,6884,Lufthansa,A350,1,149,5740,4897,6773,10,autumn,storm,13.091275679416245,25,8,-17,9.059223807989705,none,0.07,0.51,0
137,cruise,2316,103,88,2923,Indigo,A350,27,466,6541,14877,3494,8,autumn,storm,14.891389747858424,45,176,-12,5.71362545111179,moderate,0.69,0.8,1
119,climb,257,377,136,13581,Indigo,B787,17,453,8209,10175,7747,4,spring,storm,9.204428715483374,29,358,30,3.4810188985705715,moderate,0.75,0.56,0
365,landing,1965,1544,237,11437,United,B737,2,353,7704,13809,3490,5,winter,storm,3.8965581811155863,58,61,8,8.501534220363531,severe,0.96,0.24,1
383,descent,1587,1539,95,16020,Delta,A350,7,150,5461,13003,6815,4,spring,clear,5.895284094867489,45,20,-13,6.338554612547654,none,0.84,0.36,0
225,takeoff,1451,2655,143,9897,Lufthansa,B787,28,261,4750,13326,5974,8,autumn,storm,12.74053437077713,39,319,13,14.046321786256215,light,0.16,0.13,0
413,cruise,1604,1405,231,7924,Lufthansa,B737,22,420,7295,7348,7292,8,autumn,clear,12.285475723309247,0,213,-16,16.80693524387457,severe,0.18,0.84,1
314,climb,2194,483,132,10585,Delta,B737,15,79,9339,9226,5804,8,spring,rain,5.349989188209811,12,297,-19,13.647282232690463,none,0.68,0.7,0
342,cruise,1885,2122,156,3168,Emirates,A350,12,269,9590,7403,4214,6,winter,clear,13.972961727302476,24,81,26,9.162249409430165,severe,0.82,0.13,1
66,climb,2982,235,60,1297,Emirates,A320,13,382,1576,7487,1329,6,autumn,snow,1.1468933331257156,57,179,24,18.84856766621356,light,0.76,0.17,1
360,landing,2301,2521,93,1365,Lufthansa,B787,15,42,9667,587,7220,10,summer,clear,5.33423625325181,15,233,9,13.598944117267733,light,0.69,0.19,0
512,landing,485,1375,291,19312,Emirates,A320,4,258,2125,7178,489,9,spring,snow,11.430309357529087,12,340,28,17.24372507012458,severe,0.14,0.9,1
241,landing,1607,2414,207,12987,United,A320,16,314,3516,3232,2735,6,summer,clear,8.823668641438669,1,272,-12,12.006962712165004,moderate,0.63,0.83,0
212,cruise,271,1050,262,6665,Delta,A350,7,31,4767,14272,2083,7,winter,storm,8.53631128474786,41,334,16,0.020230262346165873,severe,0.76,0.15,0
102,cruise,112,402,93,18315,Delta,B737,30,12,880,10909,7760,4,autumn,rain,8.846835030266574,26,94,20,6.7465018465166775,light,0.97,0.82,0
309,descent,2444,1628,270,9284,Delta,A320,2,245,1295,947,7973,6,autumn,rain,10.93558550784102,8,26,11,9.970008271198171,none,0.69,0.23,0
142,takeoff,967,752,190,19968,Indigo,B787,19,429,8139,10966,2725,8,summer,snow,11.76149802006881,27,33,-10,11.772153400241976,light,0.33,0.68,0
287,cruise,233,1554,168,16124,Delta,A320,14,364,9798,12723,4406,8,winter,rain,14.19959850461298,25,57,-7,7.207501803415639,moderate,0.57,0.04,0
558,cruise,2522,2345,102,16024,Delta,B787,26,61,5210,12263,1897,4,summer,rain,6.978806989152081,43,331,-18,10.857652234636836,none,0.6,0.4,0
546,descent,1446,865,216,12000,Delta,B737,30,16,8812,13542,3354,8,winter,snow,1.1367454210295231,12,150,-13,16.488633152699823,none,0.4,0.84,1
552,climb,393,1671,120,9497,United,A320,22,126,9826,5288,1920,8,spring,rain,12.75832779713987,46,268,28,2.911939831256345,light,0.46,0.82,1
104,landing,2637,887,236,4113,Indigo,B737,8,278,7989,11985,5669,5,autumn,storm,13.527067652757168,59,221,39,19.46570848557427,moderate,0.04,0.22,1
384,climb,1353,1517,218,17493,United,A350,10,457,4993,13436,6122,5,summer,rain,6.104142132308427,11,124,24,14.776129619429375,none,0.82,0.6,0
537,descent,162,292,195,17641,United,A320,22,131,4008,6517,7064,4,spring,rain,11.955699726757455,24,302,15,15.6010236020772,none,0.4,0.51,0
387,landing,1948,1992,205,12480,Lufthansa,A320,16,493,7849,4823,2492,6,winter,storm,11.553605996709527,50,342,3,2.5578323318853635,light,0.09,0.28,1
469,landing,2331,2741,51,18775,Lufthansa,B737,24,353,9903,6146,3319,9,spring,clear,4.415681894258596,39,223,-11,6.7917907259686565,moderate,0.28,0.95,1
230,takeoff,1700,1188,110,16011,Lufthansa,B737,2,309,848,8061,1968,8,spring,rain,10.918793523690706,15,123,-6,16.024536426315482,moderate,0.5,0.59,0
595,climb,1463,1945,220,17449,Lufthansa,A320,22,123,7512,911,3397,6,spring,clear,3.2960386129377954,21,49,27,11.092048121072928,none,0.33,0.7,0
420,takeoff,308,1558,224,16290,Emirates,A350,3,446,5968,12406,680,10,autumn,rain,12.72562617438582,13,304,-14,9.388108606354056,severe,0.01,0.9,1
364,takeoff,1684,1204,134,10341,Indigo,A350,29,319,3351,4461,5332,6,winter,storm,1.405588250463387,60,252,0,14.00300048445706,severe,0.24,0.21,1
255,landing,2647,329,214,7267,Lufthansa,B787,16,36,2008,7413,7030,9,winter,storm,9.335807344117535,16,100,35,15.617110573472228,light,0.85,0.11,0
222,takeoff,2664,1538,257,14064,Lufthansa,B737,19,298,6108,2976,5022,7,winter,snow,9.669206489946191,27,56,-2,19.270439972246344,severe,0.76,0.46,1
199,cruise,2698,1306,263,5736,Delta,A350,1,471,2538,1160,1712,10,autumn,clear,2.9202127371254383,15,186,1,8.635152240251823,moderate,0.44,0.8,0
289,landing,2343,955,265,18613,Delta,B787,1,320,1909,4170,7057,5,summer,snow,4.369210758158751,17,103,-3,19.499438496781224,light,0.24,0.63,0
355,cruise,751,2768,232,3414,Delta,A320,20,362,6259,6462,1399,6,autumn,clear,13.919648053567222,35,245,12,17.322605010134488,light,0.34,0.77,0
247,landing,2969,2374,110,11185,Lufthansa,B787,9,184,4531,9707,4603,7,summer,rain,7.1005764661117485,60,296,40,4.725072803232471,severe,0.53,0.12,1
549,cruise,1901,301,89,2663,Emirates,A350,28,140,6695,2718,3887,8,autumn,storm,2.0884931870314967,51,195,16,9.317701710263007,moderate,0.36,0.37,1
260,climb,1717,1966,116,7542,Emirates,A320,11,15,5246,2536,5266,6,autumn,clear,14.218864200162082,4,55,27,18.84608972888891,severe,0.93,0.93,1
253,cruise,591,2666,50,17498,Indigo,B737,24,237,8334,7985,2318,4,autumn,storm,11.404274586281836,6,320,9,1.269109132663655,moderate,0.7,0.82,0
541,climb,2916,1818,225,7205,Delta,B787,14,488,890,4368,6672,4,winter,rain,3.5098565852402905,55,27,40,2.1493508400205474,severe,0.2,0.73,1
255,cruise,1190,1619,173,3605,Indigo,B737,24,428,633,3597,6079,5,summer,rain,6.302359879766153,11,31,8,19.192853148464543,none,0.95,0.21,1
123,descent,229,457,195,7690,Delta,A350,25,358,4124,10671,7469,8,spring,storm,9.69759432628151,14,174,33,11.236598656961407,moderate,0.47,0.92,1
261,climb,293,2841,117,6178,Indigo,B737,8,237,967,3133,882,5,spring,snow,5.716877075466309,16,335,31,15.421493427064725,none,0.58,0.42,0
171,cruise,2949,367,110,4702,Emirates,A350,22,39,8619,849,7314,8,spring,storm,7.6860670706748255,6,301,-1,3.4343720830868363,severe,0.36,0.62,1
337,cruise,2887,300,155,11477,Emirates,A320,26,166,5096,13445,1844,8,spring,rain,14.14922784249643,36,212,2,18.12218316159574,none,0.2,0.58,0
225,cruise,1881,1334,247,13520,Lufthansa,A350,10,484,5690,13608,7736,7,autumn,rain,2.4875738373247946,50,186,13,2.0972825749516666,light,0.28,0.8,1
367,descent,1752,1857,99,1452,Indigo,A320,30,198,608,7557,789,6,summer,rain,9.020864204782418,37,355,8,5.11905101119893,none,0.88,0.13,0
206,descent,1908,2133,267,18658,Emirates,B737,26,123,1248,2043,6822,9,autumn,clear,2.5117634449310335,28,329,4,2.4121134976819936,light,0.55,0.98,0
89,climb,2790,871,246,18988,Delta,B737,3,319,4417,13763,399,10,spring,rain,1.3191342855878685,51,137,26,3.922842742824788,moderate,0.11,0.52,1
317,cruise,1847,1312,54,7620,Indigo,B787,2,230,4775,658,5440,5,spring,storm,14.238885736628198,41,311,-3,17.678839445683842,light,0.46,0.96,0
382,climb,1742,2097,225,16480,United,B737,11,197,998,5041,272,5,winter,rain,3.1279092849088475,0,301,39,2.3316469834658182,moderate,0.14,0.29,0
498,takeoff,1491,2811,82,11455,Lufthansa,A350,7,152,8556,5915,5466,10,spring,storm,1.5474297191670303,3,127,13,13.551000299331989,light,0.53,0.68,1
288,climb,366,88,161,12897,Indigo,A350,6,58,6247,6983,1095,8,autumn,snow,13.63415863658922,28,310,15,16.304958394116284,light,0.58,0.54,0
229,cruise,1148,1076,116,1750,United,A320,11,58,8290,6371,7423,5,spring,storm,1.436070510470804,36,106,39,8.821751760193612,none,0.48,0.79,1
390,descent,2801,2502,102,19436,Indigo,B787,10,275,7750,11217,6928,4,winter,snow,7.969029798342626,8,100,3,11.866326818919719,moderate,0.5,0.72,0
598,descent,1625,1192,65,19920,Indigo,B787,23,347,856,6448,796,6,summer,clear,9.200123653216037,5,259,4,13.603368997782326,severe,0.76,0.2,1
138,cruise,2080,2787,258,16078,Emirates,B737,13,358,3791,6049,3770,4,summer,rain,12.331483705808498,53,294,-7,16.94171188866482,light,0.48,0.86,1
177,landing,1907,691,166,8970,Delta,A350,16,328,2188,3931,5067,10,summer,storm,10.915484881505378,46,32,25,16.920621894597986,none,0.36,0.75,1
69,descent,663,2290,282,1172,Indigo,B787,16,213,4217,10825,5338,5,winter,snow,12.919156941081685,6,335,25,14.48277141783736,none,0.97,0.27,0
156,cruise,1297,97,264,8999,Lufthansa,B787,21,119,1091,14519,3945,5,winter,clear,3.7127391396713394,43,78,6,7.215240026683409,severe,0.11,0.51,0
157,descent,1847,2544,227,3210,Lufthansa,A320,12,408,8118,14167,543,9,summer,rain,12.352005332093611,4,350,-5,11.654298318744544,moderate,0.46,0.99,1
160,cruise,2404,2322,238,9113,United,B787,16,282,1051,10138,3554,4,winter,clear,6.74270704767026,26,348,19,12.094100193526376,light,0.38,0.1,0
222,cruise,2898,691,61,8463,United,B737,30,24,7762,2774,3887,7,spring,storm,13.453134701141204,15,235,-4,16.656475321159228,light,0.81,0.47,0
175,takeoff,2796,873,280,12203,Delta,B787,22,210,5847,10029,4099,4,summer,clear,7.828423483611314,44,79,-9,7.683386030934781,none,0.02,0.72,0
